cycle,timestamp,concept_error,concept_stability,concept_dim,self_model_accuracy,self_model_confidence,num_goals,goal_stability,goal_revisit_bias,meta_triggered,meta_diversity,behavior_pattern,action_taken,reward_received
169,2026-04-15T23:56:22.381387,0.2348879220882416,0.9997466699031655,4,0.7411764705882353,0.8,0,0,0.08633893797487154,0,0.559837688974,exploit,1,0.5
170,2026-04-15T23:56:22.381400,0.23621110721061264,0.9997294732669679,4,0.7426900584795322,0.8,0,0,0.08621569144400426,0,0.5601024324112234,exploit,1,0.5
171,2026-04-15T23:56:22.381414,0.23605632568401544,0.9997412960792755,4,0.7441860465116279,0.8,0,0,0.08598809481970715,0,0.5603656732907669,exploit,1,0.5
172,2026-04-15T23:56:22.381427,0.23995946616782787,0.9997557879683293,4,0.7456647398843931,0.8,0,0,0.08651001288035493,0,0.5606274050316221,exploit,1,0.5
173,2026-04-15T23:56:22.381441,0.24082252117987085,0.999734218852274,4,0.7471264367816092,0.8,0,0,0.08574819016499083,0,0.5608876210905093,exploit,1,0.5
174,2026-04-15T23:56:22.381454,0.23112917043600306,0.9997152638469324,4,0.7485714285714286,0.8,0,0,0.08664090039824078,0,0.5611463149620404,exploit,1,0.5
175,2026-04-15T23:56:22.381467,0.2352659251228807,0.9997180083931039,4,0.75,0.8,0,0,0.08629835320001075,0,0.5614034801788822,exploit,1,0.5
176,2026-04-15T23:56:22.381480,0.23623316878128178,0.9997142575372099,4,0.751412429378531,0.8,0,0,0.08531942088763364,0,0.5616591103119175,exploit,1,0.5
177,2026-04-15T23:56:22.381493,0.22845708761265887,0.9997241517364226,4,0.7528089887640449,0.8,0,0,0.0857671639128835,0,0.5619131989704066,exploit,1,0.5
178,2026-04-15T23:56:22.381507,0.2270909260801608,0.9997244011410898,4,0.7541899441340782,0.8,0,0,0.08643663627553794,0,0.5621657398021459,exploit,1,0.5
179,2026-04-15T23:56:22.381524,0.229703306530182,0.9997328234666546,4,0.7555555555555555,0.8,0,0,0.08671809591891669,0,0.5624167264936281,exploit,1,0.5
180,2026-04-15T23:56:22.381537,0.23241637180683172,0.9997330289972146,4,0.7569060773480663,0.8,0,0,0.08708578572504048,0,0.5626661527701987,exploit,1,0.5
181,2026-04-15T23:56:22.381551,0.23281014444940654,0.9997589797437836,4,0.7582417582417582,0.8,0,0,0.0856524529459955,0,0.562914012396214,exploit,1,0.5
182,2026-04-15T23:56:22.381564,0.22162523843495907,0.999777570768423,4,0.7595628415300546,0.8,0,0,0.08630336457819447,0,0.563160299175196,exploit,1,0.5
183,2026-04-15T23:56:22.381577,0.22315051819202752,0.9997773709021391,4,0.7608695652173914,0.8,0,0,0.08631738102954989,0,0.5634050069499884,exploit,1,0.5
184,2026-04-15T23:56:22.381591,0.22787597769757997,0.9997665117054841,4,0.7621621621621621,0.8,0,0,0.08518384645697387,0,0.5636481296029093,exploit,1,0.5
185,2026-04-15T23:56:22.381604,0.23144345278037426,0.9997723929439742,4,0.7634408602150538,0.8,0,0,0.08685058074419952,0,0.5638896610559052,exploit,1,0.5
186,2026-04-15T23:56:22.381626,0.243160524762992,0.9997707130782941,4,0.7647058823529411,0.8,0,0,0.08611613131828769,0,0.5641295952707022,exploit,1,0.5
187,2026-04-15T23:56:22.381646,0.22995445792258334,0.9997920716051064,4,0.7659574468085106,0.8,0,0,0.08733517858508778,0,0.5643679262489576,exploit,1,0.5
188,2026-04-15T23:56:22.381667,0.24178241114745652,0.9997825953284356,4,0.7671957671957672,0.8,0,0,0.08647013635870998,0,0.5646046480324092,exploit,1,0.5
189,2026-04-15T23:56:22.381684,0.23208956925273022,0.9997647049211923,4,0.7684210526315789,0.8,0,0,0.08618686768827988,0,0.5648397547030248,exploit,1,0.5
190,2026-04-15T23:56:22.381704,0.23152827992091218,0.999789795058109,4,0.7696335078534031,0.8,0,0,0.0875588872748316,0,0.5650732403831499,exploit,1,0.5
191,2026-04-15T23:56:22.381718,0.23059554298823587,0.9997812104219572,4,0.7708333333333334,0.8,0,0,0.08705377327371841,0,0.5653050992356546,exploit,1,0.5
192,2026-04-15T23:56:22.381732,0.23190715294464337,0.9997667863040637,4,0.772020725388601,0.8,0,0,0.08645907216601778,0,0.5655353254640798,exploit,1,0.5
193,2026-04-15T23:56:22.381745,0.23354688048873076,0.9997769069106973,4,0.7731958762886598,0.8,0,0,0.08683307227166692,0,0.5657639133127818,exploit,1,0.5
194,2026-04-15T23:56:22.381759,0.22720749644156205,0.9997988493742587,4,0.7743589743589744,0.8,0,0,0.08655502045754118,0,0.565990857067076,exploit,1,0.5
195,2026-04-15T23:56:22.381772,0.23654047089591163,0.9997936811603215,4,0.7755102040816326,0.8,0,0,0.08615005965074904,0,0.5662161510533806,exploit,1,0.5
196,2026-04-15T23:56:22.381785,0.23123550999103798,0.9998044031457489,4,0.7766497461928934,0.8,0,0,0.08723344140068616,0,0.5664397896393576,exploit,1,0.5
197,2026-04-15T23:56:22.381807,0.23382124822904116,0.9998055981733025,4,0.7777777777777778,0.8,0,0,0.08594674649835042,0,0.5666617672340541,exploit,1,0.5
198,2026-04-15T23:56:22.381829,0.23231071615551613,0.9998113451710199,4,0.7788944723618091,0.8,0,0,0.08665200065273704,0,0.5668820782880416,exploit,1,0.5
199,2026-04-15T23:56:22.381851,0.22769862762093235,0.9998164609169563,4,0.78,0.8,0,0,0.08696900959213423,0,0.5671007172935555,exploit,1,0.5
200,2026-04-15T23:56:22.381866,0.2298574879079447,0.998993578919455,4,0.7761194029850746,0.8,0,0,0.09805359104014544,0,0.5673176787846317,explore,0,0.7
201,2026-04-15T23:56:22.381879,0.2167072925296047,0.998108960491694,4,0.7722772277227723,0.8,0,0,0.09720449827973006,0,0.5675329573372445,explore,0,0.7
202,2026-04-15T23:56:22.381892,0.23892311000535077,0.997390165680994,4,0.7684729064039408,0.8,0,0,0.09737727083464881,0,0.5677465475694412,explore,0,0.7
203,2026-04-15T23:56:22.381906,0.2318484585125375,0.9969324164036947,4,0.7647058823529411,0.8,0,0,0.09733983058889574,0,0.5679584441414771,explore,0,0.7
204,2026-04-15T23:56:22.381919,0.23607208912304717,0.9963266127124566,4,0.7609756097560976,0.8,0,0,0.09712585419582115,0,0.568168641755949,explore,0,0.7
205,2026-04-15T23:56:22.381932,0.22959405409284853,0.9959810174578938,4,0.7572815533980582,0.8,0,0,0.09763811489463979,0,0.5683771351579274,explore,0,0.7
206,2026-04-15T23:56:22.381945,0.2374593196918797,0.9955760395300195,4,0.7536231884057971,0.8,0,0,0.0973488203334485,0,0.5685839191350883,explore,0,0.7
207,2026-04-15T23:56:22.381959,0.23368189918158927,0.9951857038874549,4,0.75,0.8,0,0,0.09748047624505879,0,0.5687889885178428,explore,0,0.7
208,2026-04-15T23:56:22.381971,0.23175426890586226,0.9952590262986383,4,0.7464114832535885,0.8,0,0,0.09792359962870022,0,0.568992338179467,explore,0,0.7
209,2026-04-15T23:56:22.381984,0.2457091070640049,0.9952820806707725,4,0.7428571428571429,0.8,0,0,0.0972805350435871,0,0.5691939630362303,explore,0,0.7
210,2026-04-15T23:56:22.381998,0.22767506973541632,0.995437527063642,4,0.7393364928909952,0.8,0,0,0.09786902129159442,0,0.5693938580475213,explore,0,0.7
211,2026-04-15T23:56:22.382011,0.2361761881809293,0.995498278715344,4,0.7358490566037735,0.8,0,0,0.09686136515530108,0,0.5695920182159755,explore,0,0.7
212,2026-04-15T23:56:22.382028,0.21112188083731664,0.9958653352365268,4,0.7323943661971831,0.8,0,0,0.09737863901423342,0,0.5697884385875989,explore,0,0.7
213,2026-04-15T23:56:22.382047,0.23259319185831312,0.9960534644484065,4,0.7289719626168224,0.8,0,0,0.09691958166801953,0,0.5699831142518924,explore,0,0.7
214,2026-04-15T23:56:22.382063,0.2232946301994245,0.9963696205305413,4,0.7255813953488373,0.8,0,0,0.09680224162156974,0,0.5701760403419746,explore,0,0.7
215,2026-04-15T23:56:22.382077,0.22297469426274533,0.9968547925902045,4,0.7222222222222222,0.8,0,0,0.09730857010454896,0,0.5703672120347031,explore,0,0.7
216,2026-04-15T23:56:22.382090,0.2373192675630688,0.9974230115487424,4,0.7188940092165899,0.8,0,0,0.09741425900619471,0,0.5705566245507958,explore,0,0.7
217,2026-04-15T23:56:22.382103,0.24390235368104674,0.9982001235790195,4,0.7155963302752294,0.8,0,0,0.09664769714039279,0,0.5707442731549495,explore,0,0.7
218,2026-04-15T23:56:22.382124,0.24237346909663732,0.9989202721240694,4,0.7123287671232876,0.8,0,0,0.0972271944457897,0,0.570930153155959,explore,0,0.7
219,2026-04-15T23:56:22.382145,0.22484869960796977,0.9997456838542859,4,0.7090909090909091,0.8,0,0,0.09799336842592508,0,0.5711142599068338,explore,0,0.7
220,2026-04-15T23:56:22.382175,0.23539730440436574,0.9997447790470398,4,0.7058823529411765,0.8,0,0,0.09773133067041309,0,0.5712965888049149,explore,0,0.7
221,2026-04-15T23:56:22.382189,0.23007635300554727,0.9997402115579939,4,0.7027027027027027,0.8,0,0,0.0969035113821536,0,0.5714771352919891,explore,0,0.7
222,2026-04-15T23:56:22.382203,0.23263247885120356,0.9997379010236676,4,0.6995515695067265,0.8,0,0,0.09697874582974474,0,0.5716558948544038,explore,0,0.7
223,2026-04-15T23:56:22.382323,0.22681845330194572,0.9997173382290264,4,0.6964285714285714,0.8,0,0,0.09738859402284636,0,0.5718328630231793,explore,0,0.7
224,2026-04-15T23:56:22.382356,0.23069002765774288,0.9997220947560884,4,0.6933333333333334,0.8,0,0,0.0977099452153996,0,0.5720080353741204,explore,0,0.7
225,2026-04-15T23:56:22.382370,0.23158467642107242,0.9997027575594924,4,0.6946902654867256,0.8,0,0,0.09768029136663084,0,0.5721814075279276,explore,0,0.7
226,2026-04-15T23:56:22.382383,0.24445564942415549,0.9997129017155957,4,0.6960352422907489,0.8,0,0,0.09774442867658478,0,0.572352975150306,explore,0,0.7
227,2026-04-15T23:56:22.382397,0.23075189378597527,0.9997234320405906,4,0.6973684210526315,0.8,0,0,0.09784236529946487,0,0.5725227339520742,explore,0,0.7
228,2026-04-15T23:56:22.382420,0.2323347299571944,0.9997372184931267,4,0.6986899563318777,0.8,0,0,0.09742506400678586,0,0.5726906796892707,explore,0,0.7
229,2026-04-15T23:56:22.382438,0.23135452709690502,0.9997359636442916,4,0.7,0.8,0,0,0.09668525632882702,0,0.5728568081632609,explore,0,0.7
230,2026-04-15T23:56:22.382456,0.23814720001127837,0.9997294951624235,4,0.7012987012987013,0.8,0,0,0.09744353001449274,0,0.5730211152208416,explore,0,0.7
231,2026-04-15T23:56:22.382477,0.22755320079306612,0.9997166025222533,4,0.7025862068965517,0.8,0,0,0.09734678463343002,0,0.5731835967543452,explore,0,0.7
232,2026-04-15T23:56:22.382497,0.23624791411847332,0.9997164174269719,4,0.703862660944206,0.8,0,0,0.0976715424860139,0,0.5733442487017414,explore,0,0.7
233,2026-04-15T23:56:22.382518,0.22757924434521454,0.9997304815236062,4,0.7051282051282052,0.8,0,0,0.09771426776194089,0,0.57350306704674,explore,0,0.7
234,2026-04-15T23:56:22.382544,0.23069195769971662,0.999749976518213,4,0.7063829787234043,0.8,0,0,0.09816613701750461,0,0.5736600478188909,explore,0,0.7
235,2026-04-15T23:56:22.382564,0.24000247471864622,0.9997886502467319,4,0.7076271186440678,0.8,0,0,0.09778053713551131,0,0.5738151870936826,explore,0,0.7
236,2026-04-15T23:56:22.382578,0.2256364488155283,0.9998017151628891,4,0.7088607594936709,0.8,0,0,0.09720549250129987,0,0.5739684809926416,explore,0,0.7
237,2026-04-15T23:56:22.382601,0.21804527894459727,0.999800267613917,4,0.7100840336134454,0.8,0,0,0.09854206367874224,0,0.5741199256834283,explore,0,0.7
238,2026-04-15T23:56:22.382620,0.22954333772463498,0.9997913725615152,4,0.7112970711297071,0.8,0,0,0.09729808753353347,0,0.5742695173799334,explore,0,0.7
239,2026-04-15T23:56:22.382640,0.21554259539686524,0.9997913912846824,4,0.7125,0.8,0,0,0.09737177621880899,0,0.5744172523423721,explore,0,0.7
240,2026-04-15T23:56:22.382653,0.22916026170679904,0.9997905840130635,4,0.7136929460580913,0.8,0,0,0.09777413557555138,0,0.5745631268773781,explore,0,0.7
241,2026-04-15T23:56:22.382667,0.2379399523811328,0.9997812211855533,4,0.7148760330578512,0.8,0,0,0.09780933291941833,0,0.5747071373380958,explore,0,0.7
242,2026-04-15T23:56:22.382680,0.24332904884071122,0.9997847713796886,4,0.7160493827160493,0.8,0,0,0.09724899617024213,1,0.5748492801242708,explore,0,0.7
243,2026-04-15T23:56:22.382694,0.21903120852839614,0.9998107866951635,4,0.7172131147540983,0.8,0,0,0.09724771896324576,1,0.5749895516823413,explore,0,0.7
244,2026-04-15T23:56:22.382715,0.2301980541809922,0.9998128074273946,4,0.7183673469387755,0.8,0,0,0.09751806300994598,1,0.5751279485055254,explore,0,0.7
245,2026-04-15T23:56:22.382728,0.22490232939932586,0.9998318307369713,4,0.7195121951219512,0.8,0,0,0.09778568053068909,1,0.5752644671339098,explore,0,0.7
246,2026-04-15T23:56:22.382742,0.2157071820754387,0.9998402122148038,4,0.7206477732793523,0.8,0,0,0.09700483727311293,1,0.5753991041545358,explore,0,0.7
247,2026-04-15T23:56:22.382756,0.23394727909711055,0.9998402770177206,4,0.7217741935483871,0.8,0,0,0.09825415005716837,1,0.5755318562014851,explore,0,0.7
248,2026-04-15T23:56:22.382775,0.2343500396708232,0.9998209679116449,4,0.7228915662650602,0.8,0,0,0.09699864489435525,1,0.5756627199559632,explore,0,0.7
249,2026-04-15T23:56:22.382875,0.2453320899182017,0.9998243416542278,4,0.724,0.8,0,0,0.09766629894858886,1,0.5757916921463831,explore,0,0.7
250,2026-04-15T23:56:22.382888,0.211823192271392,0.9998142740729665,4,0.7250996015936255,0.8,0,0,0.09765921683002624,1,0.5759187695484469,explore,0,0.7
251,2026-04-15T23:56:22.382901,0.21608609445191318,0.9998389727753678,4,0.7261904761904762,0.8,0,0,0.09684704316217427,1,0.576043948985226,explore,0,0.7
252,2026-04-15T23:56:22.382915,0.22171772513999308,0.9998372709014228,4,0.7272727272727273,0.8,0,0,0.09728171931537063,1,0.5761672273272412,explore,0,0.7
253,2026-04-15T23:56:22.382929,0.21952620139282547,0.9997988633539762,4,0.7283464566929134,0.8,0,0,0.09698388265817252,1,0.5762886014925404,explore,0,0.7
254,2026-04-15T23:56:22.382942,0.22676649526157316,0.999812293794855,4,0.7294117647058823,0.8,0,0,0.09741429800317376,1,0.5764080684467754,explore,0,0.7
255,2026-04-15T23:56:22.382956,0.23230740021303983,0.9997945118450016,4,0.73046875,0.8,0,0,0.09681082105191653,1,0.5765256252032789,explore,0,0.7
256,2026-04-15T23:56:22.382969,0.21916871565577728,0.9997987379094874,4,0.7315175097276264,0.8,0,0,0.09772746633260823,1,0.576641268823138,explore,0,0.7
257,2026-04-15T23:56:22.382985,0.22646071731348227,0.9997870982436872,4,0.7325581395348837,0.8,0,0,0.09714487208231709,1,0.5767549964152683,explore,0,0.7
258,2026-04-15T23:56:22.382999,0.22518571074926652,0.9997884648633764,4,0.7335907335907336,0.8,0,0,0.09734179011092071,1,0.5768668051364858,explore,0,0.7
259,2026-04-15T23:56:22.383013,0.22959144822112748,0.9997897513226491,4,0.7346153846153847,0.8,0,0,0.0965183809786715,1,0.5769766921915784,explore,0,0.7
260,2026-04-15T23:56:22.383029,0.22244872728679888,0.9997872740803113,4,0.735632183908046,0.8,0,0,0.09733327478582977,1,0.5770846548333755,explore,0,0.7
261,2026-04-15T23:56:22.383044,0.22622063229277217,0.9997988612764042,4,0.7366412213740458,0.8,0,0,0.0977680293314202,1,0.5771906903628164,explore,0,0.7
262,2026-04-15T23:56:22.383058,0.22700533770528877,0.9997840607014328,4,0.7376425855513308,0.8,0,0,0.09749232141453966,1,0.5772947961290187,explore,0,0.7
263,2026-04-15T23:56:22.383071,0.22667726310286712,0.999793434406752,4,0.7386363636363636,0.8,0,0,0.09783040709018309,1,0.5773969695293436,explore,0,0.7
264,2026-04-15T23:56:22.383084,0.2269540866905377,0.9997906593241621,4,0.7396226415094339,0.8,0,0,0.09738423165384362,1,0.5774972080094612,explore,0,0.7
265,2026-04-15T23:56:22.383098,0.22993778364117728,0.9997909938124514,4,0.7406015037593985,0.8,0,0,0.09759359750086836,1,0.577595509063415,explore,0,0.7
266,2026-04-15T23:56:22.383111,0.23360052216126742,0.9997909568490286,4,0.7415730337078652,0.8,0,0,0.09769128203216232,1,0.5776918702336836,explore,0,0.7
267,2026-04-15T23:56:22.383125,0.2262750647424917,0.9997879704145841,4,0.7425373134328358,0.8,0,0,0.09754811720109578,1,0.5777862891112427,explore,0,0.7
268,2026-04-15T23:56:22.383138,0.2362178761790003,0.9997897272664178,4,0.7434944237918215,0.8,0,0,0.09798416054926988,1,0.5778787633356256,explore,0,0.7
269,2026-04-15T23:56:22.383152,0.22530239789451234,0.9997866359999507,4,0.7444444444444445,0.8,0,0,0.09724724888374718,1,0.5779692905949811,explore,0,0.7
270,2026-04-15T23:56:22.383165,0.2364540704371229,0.9997848402048908,4,0.7453874538745388,0.8,0,0,0.09728792179834289,1,0.5780578686261327,explore,0,0.7
271,2026-04-15T23:56:22.383179,0.23348181619668854,0.9997863843644721,4,0.7463235294117647,0.8,0,0,0.09756585803443546,1,0.5781444952146342,explore,0,0.7
272,2026-04-15T23:56:22.383192,0.22391631503564197,0.999791104269291,4,0.7472527472527473,0.8,0,0,0.0977800834809181,1,0.5782291681948253,explore,0,0.7
273,2026-04-15T23:56:22.383246,0.22736832047084443,0.9998259303112951,4,0.7481751824817519,0.8,0,0,0.09764975543243451,1,0.578311885449886,explore,0,0.7
274,2026-04-15T23:56:22.383301,0.21651839586097382,0.9998033664992427,4,0.7490909090909091,0.8,0,0,0.09756640975212867,1,0.5783926449118891,explore,0,0.7
275,2026-04-15T23:56:22.383323,0.22101787537234596,0.999798793719699,4,0.75,0.8,0,0,0.09797005200308087,1,0.5784714445618525,explore,0,0.7
276,2026-04-15T23:56:22.383339,0.21103476164713497,0.9997989091015781,4,0.7509025270758123,0.8,0,0,0.09824165126187835,1,0.5785482824297887,explore,0,0.7
277,2026-04-15T23:56:22.383353,0.2206819392612246,0.9998193495562062,4,0.7517985611510791,0.8,0,0,0.09814377246683977,1,0.5786231565947554,explore,0,0.7
278,2026-04-15T23:56:22.383366,0.22137016925620112,0.9998279538255791,4,0.7526881720430108,0.8,0,0,0.09783917132848803,1,0.5786960651849021,explore,0,0.7
279,2026-04-15T23:56:22.383398,0.2169807687724546,0.9998250398043895,4,0.7535714285714286,0.8,0,0,0.09813243669481882,1,0.578767006377518,explore,0,0.7
280,2026-04-15T23:56:22.383417,0.23431782212359625,0.9998241545373557,4,0.7544483985765125,0.8,0,0,0.09749753766923713,1,0.5788359783990769,explore,0,0.7
281,2026-04-15T23:56:22.383438,0.21789935792942383,0.9998177573518591,4,0.7553191489361702,0.8,0,0,0.09723112079357397,1,0.5789029795252817,explore,0,0.7
282,2026-04-15T23:56:22.383453,0.2179617124217862,0.999826762057235,4,0.7561837455830389,0.8,0,0,0.09784092307591069,1,0.578968008081108,explore,0,0.7
283,2026-04-15T23:56:22.383467,0.22882359695812354,0.9998162589250152,4,0.7570422535211268,0.8,0,0,0.09757109367898581,1,0.5790310624408452,explore,0,0.7
284,2026-04-15T23:56:22.383482,0.2383266989676195,0.9998189879140698,4,0.7578947368421053,0.8,0,0,0.09743412614592278,1,0.5790921410281376,explore,0,0.7
285,2026-04-15T23:56:22.383496,0.21725720064553455,0.9998200787733981,4,0.7587412587412588,0.8,0,0,0.09725337011738247,1,0.5791512423160237,explore,0,0.7
286,2026-04-15T23:56:22.383509,0.21965940838244308,0.9998137614129404,4,0.759581881533101,0.8,0,0,0.0979286292345482,1,0.5792083648269742,explore,0,0.7
287,2026-04-15T23:56:22.383527,0.22197211495976066,0.9997975112381668,4,0.7604166666666666,0.8,0,0,0.09659934337674622,1,0.5792635071329296,explore,0,0.7
288,2026-04-15T23:56:22.383541,0.21488824378171575,0.9998036089705197,4,0.7612456747404844,0.8,0,0,0.09805037770256361,1,0.5793166678553349,explore,0,0.7
289,2026-04-15T23:56:22.383554,0.22021273125917945,0.99981183641905,4,0.7620689655172413,0.8,0,0,0.09719240303336657,1,0.579367845665175,explore,0,0.7
290,2026-04-15T23:56:22.383567,0.2287084779039343,0.9998272977489944,4,0.7628865979381443,0.8,0,0,0.097205680973171,1,0.579417039283007,explore,0,0.7
291,2026-04-15T23:56:22.383582,0.23031473324313834,0.9998308919760761,4,0.7636986301369864,0.8,0,0,0.09745864437226931,1,0.5794642474789934,explore,0,0.7
292,2026-04-15T23:56:22.383605,0.22423929834327172,0.99982857461966,4,0.764505119453925,0.8,0,0,0.09766203304090175,1,0.5795094690729315,explore,0,0.7
293,2026-04-15T23:56:22.383624,0.2206824320568088,0.9998243843649981,4,0.7653061224489796,0.8,0,0,0.0974948687954731,1,0.579552702934284,explore,0,0.7
294,2026-04-15T23:56:22.383644,0.22119961529706328,0.9998562929494759,4,0.7661016949152543,0.8,0,0,0.09845002555047883,1,0.5795939479822064,explore,0,0.7
295,2026-04-15T23:56:22.383659,0.22601132340368066,0.999859516769907,4,0.7668918918918919,0.8,0,0,0.09793493243689216,1,0.5796332031855749,explore,0,0.7
296,2026-04-15T23:56:22.383672,0.22308438533566516,0.9998601558256517,4,0.7676767676767676,0.8,0,0,0.09656810372580414,1,0.5796704675630112,explore,0,0.7
297,2026-04-15T23:56:22.383686,0.224666640679685,0.999831322061243,4,0.7684563758389261,0.8,0,0,0.09707925068895362,1,0.579705740182908,explore,0,0.7
298,2026-04-15T23:56:22.383706,0.22024608562151188,0.9998326259197465,4,0.7692307692307693,0.8,0,0,0.09792561459084255,1,0.5797390201634515,explore,0,0.7
299,2026-04-15T23:56:22.383720,0.21925049056119497,0.9998242477429419,4,0.77,0.8,0,0,0.09736109171224157,1,0.579770306672644,explore,0,0.7
300,2026-04-15T23:56:22.383733,0.22610423394242832,0.9989145062209441,4,0.7674418604651163,0.8,0,0,0.08572683557246165,1,0.5797995989283243,exploit,1,0.5
